,movieId,userId,rating
474,45722,580,4.5
475,45722,590,3.0
476,45722,593,1.0
477,45722,599,2.5
478,45722,600,4.0
479,45722,605,3.0
480,45722,606,2.0
481,45722,610,3.5
482,103042,62,3.5
483,103042,68,4.5
484,103042,122,4.0
485,103042,184,3.0
486,103042,249,4.0
487,103042,292,2.5
488,103042,298,2.5
489,103042,305,4.0
490,103042,339,2.5
491,103042,380,3.0
492,103042,382,4.0
493,103042,408,4.5
494,103042,448,2.5
495,103042,475,4.0
496,103042,509,3.5
497,103042,534,3.0
498,103042,551,4.0
499,103042,561,3.0
500,103042,567,2.0
501,103042,596,3.0
502,103042,599,2.5
503,103042,610,3.0
504,86880,18,3.0
505,86880,62,4.0
506,86880,68,1.5
507,86880,73,3.5
508,86880,106,4.0
509,86880,111,3.0
510,86880,139,2.0
511,86880,153,0.5
512,86880,177,3.5
513,86880,246,4.0
514,86880,248,4.0
515,86880,249,3.5
516,86880,292,4.0
517,86880,298,2.0
518,86880,318,3.5
519,86880,326,3.5
520,86880,352,4.0
521,86880,380,5.0
522,86880,448,1.5
523,86880,509,3.5
524,86880,517,3.5
525,86880,586,5.0
526,86880,599,2.5
527,86880,610,3.0
528,118696,62,4.0
529,118696,68,3.0
530,118696,105,4.0
531,118696,153,2.5
532,118696,249,4.0
533,118696,256,3.5
534,118696,291,4.0
535,118696,298,3.0
536,118696,305,3.0
537,118696,318,3.0
538,118696,352,5.0
539,118696,380,3.0
540,118696,382,4.5
541,118696,462,1.5
542,118696,475,4.5
543,118696,534,3.0
544,118696,551,1.0
545,118696,586,5.0
546,77866,122,3.5
547,77866,318,3.0
548,77866,380,2.0
549,77866,432,4.5
550,77866,448,2.0
551,77866,534,4.0
552,41569,28,2.5
553,41569,62,4.0
554,41569,64,4.0
555,41569,68,4.5
556,41569,103,4.0
557,41569,166,3.5
558,41569,177,2.5
559,41569,187,4.0
560,41569,196,2.0
561,41569,219,3.5
562,41569,230,4.0
563,41569,232,4.5
564,41569,246,3.0
565,41569,249,3.5
566,41569,274,3.0
567,41569,292,4.0
568,41569,298,3.0
569,41569,318,3.5
570,41569,339,3.5
571,41569,352,3.5
572,41569,354,2.0
573,41569,356,2.5
574,41569,380,3.0
575,41569,381,3.5
576,41569,414,4.0
577,41569,420,3.0
578,41569,438,2.0
579,41569,448,4.0
580,41569,477,4.0
581,41569,480,4.0
582,41569,489,2.0
583,41569,509,3.0
584,41569,511,3.5
585,41569,534,4.0
586,41569,560,3.0
587,41569,561,3.0
588,41569,573,4.5
589,41569,580,4.0
590,41569,590,3.5
591,41569,610,3.5
592,1721,11,5.0
593,1721,12,5.0
594,1721,13,4.0
595,1721,18,4.0
596,1721,21,3.5
597,1721,27,5.0
598,1721,33,4.0
599,1721,34,0.5
600,1721,41,5.0
601,1721,45,4.0
602,1721,47,3.5
603,1721,50,3.0
604,1721,57,2.0
605,1721,62,4.0
606,1721,68,3.0
607,1721,69,4.0
608,1721,75,2.5
609,1721,82,2.5
610,1721,86,3.5
611,1721,93,5.0
612,1721,96,2.0
613,1721,108,4.0
614,1721,111,4.0
615,1721,113,4.0
616,1721,115,4.0
617,1721,116,4.0
618,1721,128,4.0
619,1721,129,3.5
620,1721,132,3.0
621,1721,135,2.0
622,1721,137,4.0
623,1721,140,4.0
624,1721,143,4.0
625,1721,153,2.0
626,1721,156,3.0
627,1721,159,3.5
628,1721,163,3.0
629,1721,166,3.0
630,1721,169,5.0
631,1721,177,5.0
632,1721,185,3.0
633,1721,199,3.0
634,1721,200,2.5
635,1721,201,5.0
636,1721,209,3.0
637,1721,213,4.0
638,1721,219,0.5
639,1721,220,5.0
640,1721,221,3.0
641,1721,222,2.5
642,1721,223,2.0
643,1721,224,5.0
644,1721,226,1.5
645,1721,230,3.0
646,1721,232,4.5
647,1721,233,3.5
648,1721,249,2.0
649,1721,254,3.5
650,1721,263,4.0
651,1721,265,4.0
652,1721,272,2.5
653,1721,274,3.5
654,1721,280,4.0
655,1721,282,3.0
656,1721,286,1.0
657,1721,288,3.0
658,1721,292,4.0
659,1721,301,1.5
660,1721,304,5.0
661,1721,305,3.5
662,1721,307,2.0
663,1721,322,1.0
664,1721,325,4.0
665,1721,330,3.5
666,1721,339,4.0
667,1721,351,4.0
668,1721,352,4.0
669,1721,354,4.0
670,1721,355,4.0
671,1721,357,4.0
672,1721,358,5.0
673,1721,359,4.5
674,1721,360,4.0
675,1721,361,2.0
676,1721,369,1.5
677,1721,370,3.5
678,1721,376,3.5
679,1721,380,2.0
680,1721,381,3.5
681,1721,382,5.0
682,1721,414,4.0
683,1721,416,0.5
684,1721,418,3.5
685,1721,420,4.0
686,1721,425,3.5
687,1721,428,1.0
688,1721,432,4.0
689,1721,434,3.0
690,1721,438,3.0
691,1721,453,2.0
692,1721,462,2.5
693,1721,467,4.0
694,1721,474,4.0
695,1721,477,3.5
696,1721,480,4.0
697,1721,481,5.0
698,1721,483,2.0
699,1721,484,3.0
700,1721,489,3.5
701,1721,490,3.0
702,1721,493,3.0
703,1721,495,5.0
704,1721,503,2.5
705,1721,514,4.0
706,1721,517,3.5
707,1721,523,5.0
708,1721,532,5.0
709,1721,534,4.5
710,1721,537,3.0
711,1721,542,3.0
712,1721,551,3.5
713,1721,557,3.5
714,1721,558,4.0
715,1721,560,3.5
716,1721,561,3.0
717,1721,570,3.0
718,1721,573,1.5
719,1721,580,4.0
720,1721,583,4.0
721,1721,590,3.5
722,1721,593,4.0
723,1721,594,4.5
724,1721,597,4.0
725,1721,599,3.0
726,1721,600,3.0
727,1721,601,4.0
728,1721,603,3.0
729,1721,606,4.0
730,1721,608,2.0
731,1721,610,3.0
732,122920,18,3.0
733,122920,49,4.0
734,122920,62,4.0
735,122920,148,3.5
736,122920,184,4.5
737,122920,212,3.0
738,122920,233,2.0
739,122920,249,4.5
740,122920,279,3.0
741,122920,298,3.0
742,122920,305,4.0
743,122920,380,5.0
744,122920,382,4.0
745,122920,448,3.0
746,122920,475,3.5
747,122920,525,3.5
748,122920,561,3.5
749,122920,567,2.5
750,122920,586,5.0
751,122920,596,3.5
752,122920,599,2.5
753,122920,610,5.0
754,94018,305,4.0
755,94018,448,1.0
756,94018,534,2.0
757,117529,21,4.0
758,117529,50,1.5
759,117529,68,4.0
760,117529,103,4.0
761,117529,122,4.0
762,117529,249,3.5
763,117529,256,4.0
764,117529,298,3.0
765,117529,305,3.0
766,117529,341,4.0
767,117529,352,3.0
768,117529,380,3.0
769,117529,382,4.0
770,117529,414,3.5
771,117529,448,2.5
772,117529,495,3.5
773,117529,509,3.5
774,117529,525,3.5
775,117529,534,3.5
776,117529,551,1.0
777,117529,563,3.5
778,117529,567,2.0
779,117529,610,3.5
780,96079,10,5.0
781,96079,21,4.0
782,96079,24,3.5
783,96079,50,2.5
784,96079,52,3.0
785,96079,62,4.5
786,96079,63,3.5
787,96079,68,4.5
788,96079,73,5.0
789,96079,80,4.5
790,96079,103,4.0
791,96079,119,3.5
792,96079,122,4.5
793,96079,139,3.5
794,96079,205,3.0
795,96079,209,4.0
796,96079,212,4.0
797,96079,246,4.5
798,96079,249,4.0
799,96079,256,4.0
800,96079,261,4.0
801,96079,279,5.0
802,96079,292,4.0
803,96079,305,3.5
804,96079,328,3.5
805,96079,331,4.0
806,96079,339,3.5
807,96079,352,4.0
808,96079,376,4.5
809,96079,380,2.0
810,96079,393,5.0
811,96079,408,3.0
812,96079,414,4.0
813,96079,448,4.0
814,96079,489,4.0
815,96079,517,1.0
816,96079,522,4.5
817,96079,525,4.0
818,96079,526,3.5
819,96079,534,3.5
820,96079,551,4.5
821,96079,561,3.0
822,96079,564,3.0
823,96079,567,3.0
824,96079,573,5.0
825,96079,582,4.5
826,96079,586,3.5
827,96079,596,3.0
828,96079,599,3.5
829,96079,610,4.0
830,8636,7,4.5
831,8636,10,3.5
832,8636,21,3.0
833,8636,23,3.0
834,8636,28,3.0
835,8636,34,5.0
836,8636,45,3.5
837,8636,48,4.5
838,8636,62,4.0
839,8636,66,5.0
840,8636,68,4.5
841,8636,73,4.0
842,8636,77,5.0
843,8636,91,5.0
844,8636,95,4.5
845,8636,100,4.5
846,8636,103,3.0
847,8636,104,3.5
848,8636,105,3.5
849,8636,114,4.5
850,8636,166,5.0
851,8636,167,4.0
852,8636,177,3.0
853,8636,187,1.0
854,8636,200,2.5
855,8636,210,4.5
856,8636,218,4.0
857,8636,219,3.5
858,8636,220,4.5
859,8636,223,3.0
860,8636,226,4.0
861,8636,230,4.0
862,8636,232,4.0
863,8636,239,4.0
864,8636,249,4.0
865,8636,254,3.5
866,8636,263,4.0
867,8636,274,4.0
868,8636,288,4.5
869,8636,292,4.0
870,8636,298,2.5
871,8636,301,3.0
872,8636,307,3.5
873,8636,328,3.5
874,8636,331,3.5
875,8636,356,2.5
876,8636,365,3.0
877,8636,370,4.0
878,8636,380,5.0
879,8636,381,3.0
880,8636,393,5.0
881,8636,414,4.5
882,8636,428,3.0
883,8636,434,2.5
884,8636,438,4.5
885,8636,448,5.0
886,8636,459,3.0
887,8636,460,3.5
888,8636,471,2.5
889,8636,474,5.0
890,8636,475,4.5
891,8636,477,4.0
892,8636,480,5.0
893,8636,482,5.0
894,8636,483,3.5
895,8636,534,4.0
896,8636,561,3.5
897,8636,567,3.5
898,8636,570,3.5
899,8636,573,4.0
900,8636,580,3.0
901,8636,590,3.5
902,8636,594,5.0
903,8636,596,3.0
904,8636,599,3.5
905,8636,600,3.0
906,8636,606,2.5
907,8636,608,3.5
908,8636,610,5.0
909,102125,18,3.5
910,102125,21,3.5
911,102125,62,3.5
912,102125,80,4.0
913,102125,139,1.5
914,102125,153,0.5
915,102125,184,4.0
916,102125,210,4.5
917,102125,249,4.0
918,102125,291,4.0
919,102125,292,4.0
920,102125,298,3.0
921,102125,305,2.5
922,102125,318,3.0
923,102125,331,3.0
924,102125,380,5.0
925,102125,382,4.0
926,102125,393,4.0
927,102125,448,3.0
928,102125,462,3.0
929,102125,483,4.5
930,102125,522,3.5
931,102125,534,3.0
932,102125,550,4.0
933,102125,561,2.5
934,102125,567,3.0
935,102125,573,5.0
936,102125,582,4.5
937,102125,586,4.5
938,102125,596,4.0
939,102125,599,3.0
940,102125,610,5.0
941,74789,18,3.5
942,74789,21,2.5
943,74789,22,0.5
944,74789,62,5.0
945,74789,68,4.0
946,74789,98,2.0
947,74789,103,3.0
948,74789,104,3.0
949,74789,105,4.0
950,74789,125,2.0
951,74789,139,1.5
952,74789,177,3.0
953,74789,246,4.0
954,74789,249,2.5
955,74789,274,3.0
956,74789,298,0.5
957,74789,317,2.0
958,74789,318,3.0
959,74789,331,3.0
960,74789,352,4.0
961,74789,408,3.0
962,74789,448,3.0
963,74789,483,3.5
964,74789,484,4.0
965,74789,489,2.0
966,74789,509,2.5
967,74789,525,2.5
968,74789,556,4.0
969,45499,7,4.0
970,45499,18,4.0
971,45499,21,3.5
972,45499,34,5.0
973,45499,62,3.0
974,45499,68,2.0
975,45499,73,5.0
976,45499,105,4.0
977,45499,129,4.5
978,45499,132,3.0
979,45499,166,4.5
980,45499,177,4.0
981,45499,187,2.0
982,45499,200,4.0
983,45499,219,3.0
984,45499,220,4.0
985,45499,230,3.5
986,45499,232,3.5
987,45499,239,4.5
988,45499,249,3.5
989,45499,274,3.5
990,45499,288,4.0
991,45499,298,2.5
992,45499,308,2.0
993,45499,318,3.5
994,45499,356,3.0
995,45499,380,4.0
996,45499,381,3.0
997,45499,387,2.0
998,45499,393,2.0
999,45499,414,3.5
1000,45499,420,3.0
1001,45499,438,0.5
1002,45499,448,3.5
1003,45499,462,2.5
1004,45499,466,3.5
1005,45499,474,4.5
1006,45499,475,4.0
1007,45499,477,3.5
1008,45499,480,3.0
1009,45499,534,4.0
1010,45499,551,4.0
1011,45499,561,2.5
1012,45499,567,2.0
1013,45499,573,3.5
1014,45499,580,4.5
1015,45499,586,5.0
1016,45499,590,2.5
1017,45499,596,1.5
1018,45499,599,2.5
1019,45499,608,4.0
1020,45499,610,3.0
1021,103141,21,4.0
1022,103141,73,4.5
1023,103141,119,4.5
1024,103141,122,4.5
1025,103141,143,4.0
1026,103141,159,3.0
1027,103141,177,5.0
1028,103141,249,4.0
1029,103141,292,3.5
1030,103141,298,3.0
1031,103141,448,4.0
1032,103141,475,3.0
1033,103141,523,4.0
1034,103141,567,2.5
1035,103141,586,5.0
1036,103141,610,3.5
1037,69526,21,3.5
1038,69526,139,1.5
1039,69526,213,3.5
1040,69526,220,3.0
1041,69526,232,3.5
1042,69526,249,3.0
1043,69526,274,3.0
1044,69526,292,3.5
1045,69526,298,2.0
1046,69526,414,2.5
1047,69526,448,1.0
1048,69526,462,3.0
1049,69526,475,4.0
1050,69526,477,3.0
1051,69526,495,1.0
1052,69526,534,2.0
1053,69526,561,1.0
1054,69526,567,1.0
1055,69526,573,1.5
1056,69526,610,2.0
1057,112370,298,2.5
1058,112370,448,1.5
1059,112370,534,2.0
1060,112370,567,1.5
1061,110553,21,3.0
1062,110553,177,4.0
1063,110553,249,3.5
1064,110553,380,2.0
1065,110553,382,3.5
1066,110553,448,2.5
1067,110553,534,3.0
1068,110553,561,2.0
1069,110553,567,1.0
1070,110553,596,2.5
1071,110553,610,2.0
1072,87876,448,3.0
1073,87876,586,4.0
1074,87876,610,2.5
1075,87430,62,3.5
1076,87430,68,3.5
1077,87430,73,1.0
1078,87430,177,2.5
1079,87430,249,3.0
1080,87430,292,3.5
1081,87430,380,2.0
1082,87430,414,2.0
1083,87430,448,1.5
1084,87430,567,1.0
1085,78499,16,4.5
1086,78499,17,4.0
1087,78499,18,4.0
1088,78499,21,4.0
1089,78499,50,2.0
1090,78499,63,4.0
1091,78499,68,3.5
1092,78499,73,5.0
1093,78499,103,3.0
1094,78499,105,4.0
1095,78499,119,3.5
1096,78499,139,2.0
1097,78499,141,4.0
1098,78499,143,4.0
1099,78499,159,5.0
1100,78499,177,5.0
1101,78499,210,4.0
1102,78499,211,4.0
1103,78499,213,4.5
1104,78499,232,5.0
1105,78499,247,4.0
1106,78499,249,4.0
1107,78499,251,5.0
1108,78499,252,5.0
1109,78499,274,4.5
1110,78499,292,4.0
1111,78499,328,5.0
1112,78499,331,4.0
1113,78499,332,4.0
1114,78499,339,4.0
1115,78499,357,4.0
1116,78499,378,4.0
1117,78499,380,5.0
1118,78499,381,4.0
1119,78499,382,5.0
1120,78499,401,3.5
1121,78499,414,5.0
1122,78499,432,4.0
1123,78499,439,4.0
1124,78499,448,5.0
1125,78499,466,3.5
1126,78499,471,4.5
1127,78499,483,5.0
1128,78499,490,4.0
1129,78499,509,4.0
1130,78499,525,3.5
1131,78499,561,4.5
1132,78499,562,4.5
1133,78499,567,2.0
1134,78499,573,5.0
1135,78499,586,4.5
1136,78499,596,3.5
1137,78499,599,2.5
1138,78499,601,4.0
1139,78499,610,5.0
1140,68791,21,3.5
1141,68791,28,4.5
1142,68791,68,3.5
1143,68791,78,2.0
1144,68791,139,2.5
1145,68791,220,3.5
1146,68791,232,4.0
1147,68791,249,3.0
1148,68791,256,3.0
1149,68791,274,2.5
1150,68791,305,4.0
1151,68791,352,3.5
1152,68791,380,3.0
1153,68791,381,3.5
1154,68791,475,3.5
1155,68791,477,4.0
1156,68791,561,2.0
1157,68791,610,3.0
1158,130634,154,0.5
1159,130634,352,1.0
1160,130634,380,3.0
1161,130634,382,3.5
1162,130634,534,4.0
1163,130634,610,4.5
1164,103249,15,3.5
1165,103249,68,3.5
1166,103249,73,4.0
1167,103249,80,4.0
1168,103249,249,4.0
1169,103249,292,3.5
1170,103249,298,2.0
1171,103249,305,2.0
1172,103249,318,3.5
1173,103249,339,2.5
1174,103249,352,4.0
1175,103249,365,3.0
1176,103249,380,3.0
1177,103249,443,3.0
1178,103249,448,2.0
1179,103249,483,1.5
1180,103249,534,4.0
1181,103249,567,1.5
1182,103249,610,3.0
1183,111362,18,4.0
1184,111362,21,3.5
1185,111362,29,4.5
1186,111362,62,4.0
1187,111362,63,3.5
1188,111362,68,3.0
1189,111362,73,5.0
1190,111362,177,3.5
1191,111362,210,4.5
1192,111362,249,4.5
1193,111362,279,3.0
1194,111362,298,3.0
1195,111362,344,5.0
1196,111362,380,5.0
1197,111362,393,5.0
1198,111362,448,3.0
1199,111362,475,4.5
1200,111362,483,4.0
1201,111362,496,3.5
1202,111362,497,2.0
1203,111362,509,3.5
1204,111362,525,3.5
1205,111362,534,3.5
1206,111362,551,3.5
1207,111362,567,3.0
1208,111362,573,5.0
1209,111362,586,4.5
1210,111362,596,3.0
1211,111362,599,3.5
1212,111362,610,4.0
1213,102445,18,4.0
1214,102445,63,4.5
1215,102445,68,5.0
1216,102445,73,5.0
1217,102445,139,2.0
1218,102445,227,4.0
1219,102445,249,4.5
1220,102445,256,4.0
1221,102445,292,4.0
1222,102445,318,3.5
1223,102445,352,4.5
1224,102445,380,4.0
1225,102445,393,4.5
1226,102445,414,3.5
1227,102445,448,3.0
1228,102445,462,2.0
1229,102445,509,3.5
1230,102445,522,4.5
1231,102445,525,2.5
1232,102445,534,3.5
1233,102445,561,3.5
1234,102445,567,2.0
1235,102445,573,5.0
1236,102445,586,4.0
1237,102445,596,3.0
1238,102445,599,3.0
1239,102445,610,3.0
1240,101025,249,3.0
1241,101025,298,0.5
1242,101025,448,2.5
1243,101025,534,4.0
1244,101025,567,1.0
1245,78105,62,3.5
1246,78105,233,1.5
1247,78105,249,3.0
